datetime,date,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,total_count,total_count_smoothed_log,total_count_smoothed_moving_average,total_count_smoothed_holt,total_count_smoothed_holt_winters,total_count_smoothed_exponential_holt,total_count_smoothed_savgol,total_count_smoothed_damped_holt,total_count_smoothed_kalman
2011-07-24 14:00:00,2011-07-24,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204,283,5.645446897643238,215.42857142857142,254.4911129941115,251.9699228298427,300.8378022753993,258.1904761904765,251.97843507706602,261.26622531317946
2011-07-24 15:00:00,2011-07-24,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,238,5.472270673671475,234.57142857142858,286.03847416600604,282.8448496141492,328.23104199385983,256.3333333333336,282.85633548476574,248.8743879154996
2011-07-24 16:00:00,2011-07-24,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187,249,5.517452896464707,248.14285714285714,240.2888469150512,238.22422424807075,303.60605368865146,250.42857142857173,238.23119198038353,247.35693843331939
2011-07-24 17:00:00,2011-07-24,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,75,174,249,5.517452896464707,251.42857142857142,251.21043828672325,248.94612112124034,301.86089688550027,246.3333333333336,248.95405794126597,244.19642738445853
2011-07-24 18:00:00,2011-07-24,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176,243,5.493061443340548,251.42857142857142,251.21294173965748,248.9997306056062,300.5342253717149,246.90476190476215,249.00759777677925,236.23234372005624
2011-07-24 19:00:00,2011-07-24,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,70,170,240,5.480638923341991,250.57142857142858,245.0493585986887,243.02999865302803,294.8225259889161,229.52380952380975,243.03719542266705,221.50060377571012
2011-07-24 20:00:00,2011-07-24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195,5.272999558563747,242.42857142857142,241.91451708187276,240.01514999326514,289.7467062501271,197.52380952380972,240.0219726576236,188.26946760707412
2011-07-24 21:00:00,2011-07-24,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111,153,5.030437921392435,223.85714285714286,196.01797276062248,195.22507574996632,253.2294858816056,149.76190476190493,195.2273937875766,148.3077990455122
2011-07-24 22:00:00,2011-07-24,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,23,75,98,4.584967478670572,203.85714285714286,152.98446936086535,153.2111253787498,207.3319906799799,99.3809523809525,153.20923844455842,103.65392952946249
2011-07-24 23:00:00,2011-07-24,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,50,3.912023005428146,175.42857142857142,96.74820662293824,98.27605562689375,148.60548591099044,58.80952380952388,98.26872826705417,64.65398954287528
2011-07-25 00:00:00,2011-07-25,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,17,17,34,3.5263605246161616,144.71428571428572,47.60507546968016,50.24138027813447,90.88635564908654,28.95238095238099,50.229344184340384,40.308039099163324
2011-07-25 01:00:00,2011-07-25,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,4,8,12,2.4849066497880004,111.71428571428571,31.1186606510122,34.08120690139067,57.61594940934092,13.238095238095257,34.06766858694789,22.270127754614705
2011-07-25 02:00:00,2011-07-25,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3,6,1.791759469228055,78.28571428571429,8.695563052846996,12.110406034506953,29.329188458821633,5.238095238095248,12.094821214606505,14.50234416468079
2011-07-25 03:00:00,2011-07-25,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,2,2,4,1.3862943611198906,51.0,2.5499076883943874,6.030552030172535,14.703038794404183,-3.52380952380952,6.014511778664335,15.236904739427668
2011-07-25 04:00:00,2011-07-25,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6,6,1.791759469228055,30.0,0.5633610220672991,4.010152760150863,7.998706413526688,-1.3809523809523654,3.9940714152759553,27.208370053602216
2011-07-25 05:00:00,2011-07-25,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22,24,3.1780538303479458,19.428571428571427,2.671580872167279,5.990050763800754,7.010658285367785,43.000000000000064,5.974326818890424,60.388205421378984
2011-07-25 06:00:00,2011-07-25,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100,107,4.672828834461906,27.571428571428573,21.094875974918555,23.909950253819,19.834160517078935,164.57142857142875,23.89616015022706,129.95624621053474
2011-07-25 07:00:00,2011-07-25,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,20,257,277,5.6240175061873385,62.285714285714285,105.79695007931163,106.5845497512691,88.96217882081378,247.61904761904788,106.57909257546682,222.48053321022525
2011-07-25 08:00:00,2011-07-25,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,34,353,387,5.958424693029782,115.85714285714286,279.40606281882714,276.14792274875634,251.24870311501826,261.52380952380975,276.1593484313317,260.485353420141
2011-07-25 09:00:00,2011-07-25,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0.0,11,124,135,4.90527477843843,134.28571428571428,392.26031523151977,386.4457396137438,403.69213973273264,217.8571428571431,386.46805353930927,171.97552705019763
2011-07-25 10:00:00,2011-07-25,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0.0,30,54,84,4.430816798843313,145.71428571428572,136.0204402177002,136.2572286980687,263.73491771988944,128.19047619047635,136.25460363626374,120.44122773045193
2011-07-25 11:00:00,2011-07-25,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83,107,4.672828834461906,160.14285714285714,82.76801378723758,84.26128614349034,167.5735253741771,63.809523809523895,84.25341641333165,105.3481561411581
2011-07-25 12:00:00,2011-07-25,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,17,50,67,4.204692619390966,166.28571428571428,105.95794861104456,106.88630643071745,147.23800187193277,76.5238095238096,106.8807296954817,88.60324069302236
2011-07-25 13:00:00,2011-07-25,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64,78,4.356708826689592,162.14285714285714,65.35558059293385,67.1994315321536,107.84239295419435,75.28571428571438,67.18999318447965,93.46156593790899
2011-07-25 14:00:00,2011-07-25,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,28,62,90,4.499809670330265,135.42857142857142,76.39562330816426,77.94599715766077,100.73152777700466,65.76190476190486,77.93769844628596,113.78145712070462
2011-07-25 15:00:00,2011-07-25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112,4.718498871295094,96.14285714285714,88.7115062130341,89.9397299857883,106.99525179318445,142.9047619047621,89.9327076848059,157.88280542420483
2011-07-25 16:00:00,2011-07-25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198,5.288267030694535,105.14285714285714,111.21204255759275,111.88969864992895,126.19316697302051,281.3809523809527,111.88492627770228,247.8669591519099
2011-07-25 17:00:00,2011-07-25,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0.0,48,437,485,6.184148890937483,162.42857142857142,198.9403130385279,197.56944849324964,200.39672924401154,404.33333333333377,197.57321750861098,387.7180720315249
2011-07-25 18:00:00,2011-07-25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533,6.278521424165844,223.28571428571428,491.68696014293334,483.56284724246626,456.9691384194311,468.8095238095243,483.5949340112026,430.2872569426647
2011-07-25 19:00:00,2011-07-25,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324,386,5.955837369464831,268.85714285714283,541.8845253376101,532.7528142362123,596.4538325868086,433.47619047619094,532.7895885605042,370.1436987964693
2011-07-25 20:00:00,2011-07-25,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,55,247,302,5.71042701737487,300.85714285714283,392.1959994207889,386.73376407118104,534.0939279235732,305.90476190476227,386.75573618592506,294.1438394467432
2011-07-25 21:00:00,2011-07-25,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,41,153,194,5.267858159063328,315.7142857142857,305.74145454533414,302.42366882035594,441.85855329988846,200.80952380952402,302.43700017782794,210.28781954376024
2011-07-25 22:00:00,2011-07-25,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,13,112,125,4.8283137373023015,317.57142857142856,195.21520959390344,194.5421183441018,320.0557746675668,131.19047619047635,194.54459269611598,142.71961918453755
2011-07-25 23:00:00,2011-07-25,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64,87,4.465908118654584,301.7142857142857,124.35246377680807,125.34771059172051,218.21072459779938,72.71428571428581,125.34325609165163,92.87103800985243
2011-07-26 00:00:00,2011-07-26,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20,28,3.332204510175204,236.42857142857142,85.30767688223129,87.1917385529586,148.98739851401268,37.61904761904767,87.18351707490628,48.893494845019724
2011-07-26 01:00:00,2011-07-26,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6,12,2.4849066497880004,162.0,25.05659502382196,28.295958692764792,77.16708278300777,14.523809523809545,28.281970499528615,25.809446525206734
2011-07-26 02:00:00,2011-07-26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7,1.9459101490553132,107.85714285714286,8.527569245757071,12.081479793463824,37.68790574864725,0.9047619047619131,12.065998382006129,16.534844730600483
2011-07-26 03:00:00,2011-07-26,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2,4,1.3862943611198906,65.28571428571429,3.433916218235066,7.025407398967319,19.05246906154244,-2.523809523809519,7.009573609952812,16.795087666594714
2011-07-26 04:00:00,2011-07-26,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,6,1.791759469228055,38.42857142857143,0.4367916934794036,4.015127036994836,9.870324411315472,-3.85714285714284,3.999152591863669,29.850418269183663
2011-07-26 05:00:00,2011-07-26,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,27,3.295836866004329,24.428571428571427,2.542942149514269,5.990075635184974,7.925018182314036,47.095238095238166,5.974456533009023,66.75616714095626
2011-07-26 06:00:00,2011-07-26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110,4.700480365792417,27.714285714285715,24.02497525175699,26.894950378175924,23.065793975219268,178.47619047619065,26.88155956617347,143.41808315368513
2011-07-26 07:00:00,2011-07-26,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288,318,5.762051382780177,69.14285714285714,108.74399074765819,109.58447475189088,94.82488546375411,275.4285714285717,109.57941579047913,253.49808232009912
2011-07-26 08:00:00,2011-07-26,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392,424,6.049733455231958,128.0,321.06017345751985,316.95792237375946,293.6647974446884,304.0952380952384,316.9734854613218,299.0761638066122
2011-07-26 09:00:00,2011-07-26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,187,5.231108616854587,153.71428571428572,430.01825441327674,423.4647896118688,461.7654246243781,265.4285714285717,423.4908425726669,219.73040909973747
2011-07-26 10:00:00,2011-07-26,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96,138,4.927253685157205,172.85714285714286,189.01961273887684,188.18232394805935,336.2412675520174,176.52380952380975,188.1848740763224,173.11506349260026
2011-07-26 11:00:00,2011-07-26,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,49,102,151,5.017279836814924,193.57142857142858,137.85698400427137,138.2509116197403,244.47312968929188,130.09523809523824,138.24837657418522,161.61478137806324
2011-07-26 12:00:00,2011-07-26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,25,122,147,4.990432586778736,210.71428571428572,150.8459783465786,150.9362545580987,216.9916068443609,151.5238095238097,150.93497566330205,160.72928064158947
2011-07-26 13:00:00,2011-07-26,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,182,5.204006687076795,221.0,146.84026582513366,147.01968127279048,202.0414047428053,152.19047619047635,147.01803370616557,173.57306054670516
2011-07-26 14:00:00,2011-07-26,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101,147,4.990432586778736,196.57142857142858,182.47402335363293,181.82509840636396,223.41365187107476,139.3333333333335,181.82691130669122,177.989900998526
2011-07-26 15:00:00,2011-07-26,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,163,5.093750200806762,159.28571428571428,146.99099761816396,147.1741254920318,203.45211443664118,205.61904761904788,147.17250685841393,213.39664244887285
2011-07-26 16:00:00,2011-07-26,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213,254,5.537334267018537,168.85714285714286,163.11094707479802,162.92087062746018,207.58879493132537,328.4285714285718,162.92081020036568,299.2000263480926
2011-07-26 17:00:00,2011-07-26,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465,537,6.285998094508865,225.85714285714286,255.87898574165908,253.5446043531373,281.16360325272245,446.0952380952385,253.5535239960059,430.2034365954049
2011-07-26 18:00:00,2011-07-26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,546,6.302618975744905,282.2857142857143,544.5544171764484,535.5827230217657,538.2481537855546,485.9047619047624,535.6195192606529,454.4102834381221
2011-07-26 19:00:00,2011-07-26,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,398,5.986452005284438,318.14285714285717,554.9868696463578,545.9479136151089,648.2214089217991,447.1428571428576,545.9855042498245,387.0274137189615
2011-07-26 20:00:00,2011-07-26,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243,290,5.66988092298052,333.57142857142856,404.0785336796208,398.73973956807555,571.9610646033807,327.61904761904793,398.7623827961391,308.6719577187624
2011-07-26 21:00:00,2011-07-26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,267,5.58724865840025,350.7142857142857,293.1749300877356,290.5436986978404,453.5363001773589,230.28571428571456,290.5553289976045,248.98845943732576
2011-07-26 22:00:00,2011-07-26,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,27,131,158,5.062595033026967,350.0,269.11841599453544,267.11771849348924,386.67255048981923,163.38095238095255,267.12685824009264,171.29342059321482
2011-07-26 23:00:00,2011-07-26,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71,89,4.48863636973214,326.42857142857144,157.92384747656965,158.54558859246745,273.2637843469362,99.04761904761915,158.54387552918308,106.89180234231874
2011-07-27 00:00:00,2011-07-27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45,3.8066624897703196,256.14285714285717,87.08820006021813,89.34772794296234,174.06973205540166,40.90476190476196,89.33912778378968,60.381986433741396
2011-07-27 01:00:00,2011-07-27,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9,10,2.302585092994046,179.57142857142858,41.96191776921691,45.22173863971481,100.94801117813516,15.761904761904788,45.20882233521895,29.254156958905426
2011-07-27 02:00:00,2011-07-27,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5,6,1.791759469228055,123.57142857142857,6.157879271107882,10.176108693198573,45.769432328653856,2.809523809523818,10.159831295968965,17.380484442974893
2011-07-27 03:00:00,2011-07-27,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,4,1.3862943611198906,82.71428571428571,1.9951375446797517,6.020880543465992,21.61439444090203,-7.809523809523808,6.004338704747976,16.88729637001925
2011-07-27 04:00:00,2011-07-27,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3,4,1.3862943611198906,45.142857142857146,0.03158250157924103,4.01010440271733,10.96099992508023,-7.952380952380938,3.993528408925079,29.281404667082867
2011-07-27 05:00:00,2011-07-27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18,2.8903717578961645,25.142857142857142,0.11530835812264284,4.000050522013587,6.9537084901686095,50.6190476190477,3.9836399277760304,66.95691763122935
2011-07-27 06:00:00,2011-07-27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123,4.812184355372417,30.0,14.467305364613686,17.930000252610068,16.018844214403615,186.76190476190493,17.915134444061884,153.58934822660518
2011-07-27 07:00:00,2011-07-27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,347,5.849324779946859,73.14285714285714,121.57240061170324,122.47465000126306,105.8806846595384,296.714285714286,122.47029113888067,270.8111270485862
2011-07-27 08:00:00,2011-07-27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,433,6.07073772800249,133.57142857142858,350.30171082804344,345.8773732500063,332.7067173080964,324.3809523809527,345.8952270666595,311.84403291915334
2011-07-27 09:00:00,2011-07-27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,216,5.375278407684165,163.57142857142858,438.9647234204933,432.56438686625,501.04142985487,269.4761904761907,432.59075324584654,231.7209717088739
2011-07-27 10:00:00,2011-07-27,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,32,82,114,4.736198448394496,179.28571428571428,218.23730871430382,217.08282193433124,387.94774054716845,174.38095238095258,217.08763283348887,167.31888220746828
2011-07-27 11:00:00,2011-07-27,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0.0,42,94,136,4.912654885736052,198.14285714285714,113.18658731791865,114.51541410967165,253.99535151926992,129.4285714285716,114.50991579348224,156.23567491353091
2011-07-27 12:00:00,2011-07-27,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,37,132,169,5.1298987149230735,219.71428571428572,135.08909201785525,135.89257707054836,215.39185118632514,147.14285714285728,135.88919931273384,165.38814253312447
2011-07-27 13:00:00,2011-07-27,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151,180,5.19295685089021,227.85714285714286,168.8329532717126,168.83446288535274,225.83527929419535,147.6190476190478,168.8343908124141,170.92875268584248
2011-07-27 14:00:00,2011-07-27,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,20,107,127,4.844187086458591,196.42857142857142,180.20990246934315,179.94417231442677,238.4554651865947,128.76190476190493,179.94521719008702,167.39811552440298
2011-07-27 15:00:00,2011-07-27,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,37,103,140,4.941642422609304,154.57142857142858,126.2775221274215,127.26472086157213,199.41032348362842,199.33333333333357,127.26054550099583,204.26559388736644
2011-07-27 16:00:00,2011-07-27,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,40,228,268,5.5909869805108565,162.0,139.26632680085,139.93632360430786,193.2982711350764,335.3333333333337,139.93341884836536,305.3986661376964
2011-07-27 17:00:00,2011-07-27,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,81,491,572,6.349138991379798,227.42857142857142,269.725784033955,267.35968161802157,295.15472137302777,455.2857142857148,267.36942725246996,443.93040452572285
2011-07-27 18:00:00,2011-07-27,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,78,463,541,6.293419278846481,285.2857142857143,579.9832963358772,570.4767984080901,589.0786086609949,494.52380952381003,570.5165173274767,454.3925474394721
2011-07-27 19:00:00,2011-07-27,3,0,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,87,288,375,5.926926025970411,314.7142857142857,549.7706687079838,541.1473839920404,684.0611864343987,437.61904761904805,541.1839485514001,378.24723779269345
2011-07-27 20:00:00,2011-07-27,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,55,239,294,5.683579767338681,331.0,380.3299072058534,375.8307369199602,584.231169016818,313.2857142857147,375.85055209802016,305.34916593860817
2011-07-27 21:00:00,2011-07-27,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,49,196,245,5.501258210544727,347.85714285714283,296.8527327702123,294.4091536845998,474.6410831418742,230.4285714285717,294.4206261035662,243.80026002313107
2011-07-27 22:00:00,2011-07-27,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,37,143,180,5.19295685089021,353.57142857142856,246.45807304658584,245.247045768423,388.180866463365,171.0952380952383,245.25349456138886,181.05161413078503
2011-07-27 23:00:00,2011-07-27,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,16,93,109,4.6913478822291435,330.85714285714283,179.96454846777849,180.3262352288421,299.0950848951063,111.09523809523822,180.32616719388747,119.35458236922395
2011-07-28 00:00:00,2011-07-28,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,14,31,45,3.8066624897703196,255.57142857142858,107.31430281876989,109.3566311761442,205.1470183881425,57.33333333333341,109.34950557573974,68.0121329768868
2011-07-28 01:00:00,2011-07-28,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,3,26,29,3.367295829986474,182.42857142857142,41.802177360806915,45.32178315588072,116.03991251995203,23.095238095238123,45.30835477220456,39.681816561436456
2011-07-28 02:00:00,2011-07-28,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5,7,1.9459101490553132,129.85714285714286,25.252843503954416,29.081608915779405,67.76262913198318,6.380952380952394,29.066676491256786,22.033316707422575
2011-07-28 03:00:00,2011-07-28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,0,5,5,1.6094379124341003,88.57142857142857,2.8498403730034276,7.110408044578897,31.51184417843303,-1.952380952380945,7.093443074710319,19.41813356083126
2011-07-28 04:00:00,2011-07-28,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,0,6,6,1.791759469228055,54.42857142857143,0.7985089712705129,5.010552040222894,15.820620355601088,-3.0952380952380754,4.993539596094972,31.221083975071217
2011-07-28 05:00:00,2011-07-28,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,1,26,27,3.295836866004329,32.57142857142857,1.9058619846360836,5.995052760201114,10.504608173755727,44.04761904761912,5.978308496276767,68.24511836438239
2011-07-28 06:00:00,2011-07-28,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,6,110,116,4.7535901911063645,33.57142857142857,23.397918368480546,26.894975263801005,24.763649381442356,179.04761904761924,26.880469674516284,146.51427111807595
2011-07-28 07:00:00,2011-07-28,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,27,278,305,5.720311776607412,70.71428571428571,114.24319712342941,115.554474876319,103.11009628314265,287.3333333333336,115.54890341842184,255.29769498984544
2011-07-28 08:00:00,2011-07-28,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,47,409,456,6.1224928095143865,131.71428571428572,307.2489474164393,304.0527723743816,293.55855093000906,315.0476190476194,304.0659624567097,314.3788138514604
2011-07-28 09:00:00,2011-07-28,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,21,189,210,5.3471075307174685,160.71428571428572,461.96533952109576,455.2402638618719,500.1206941482603,270.2380952380955,455.2683818348731,231.83874656453577
2011-07-28 10:00:00,2011-07-28,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,30,86,116,4.7535901911063645,176.57142857142858,212.02958849925304,211.22620131930935,379.7635067592383,190.85714285714306,211.22995324958538,171.13742584214694
2011-07-28 11:00:00,2011-07-28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,41,113,154,5.0369526024136295,197.71428571428572,114.98629799762068,116.47613100659655,250.42349303209474,132.76190476190493,116.47034436671,165.57353096190502
2011-07-28 12:00:00,2011-07-28,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,35,151,186,5.225746673713202,220.42857142857142,153.23071345761025,153.81238065503297,227.18347761185143,151.80952380952397,153.81030123501915,171.58316704356812
2011-07-28 13:00:00,2011-07-28,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,26,126,152,5.0238805208462765,225.57142857142858,186.03437393750852,185.83906190327517,243.08124741382443,150.66666666666683,185.84019237050566,163.17597016879935
2011-07-28 14:00:00,2011-07-28,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,27,111,138,4.927253685157205,201.71428571428572,151.56613316711085,152.1691953095164,221.00120951111762,135.0476190476192,152.16699698939036,165.94474346282993
2011-07-28 15:00:00,2011-07-28,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,22,124,146,4.983606621708336,157.42857142857142,137.14401074924052,138.0708459765476,199.81846706600467,186.0952380952383,138.06725753217094,196.65826021969042
2011-07-28 16:00:00,2011-07-28,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,42,214,256,5.545177444479562,164.0,145.240653726627,145.96035422988274,197.00516585824317,304.33333333333366,145.95757602420943,278.0300371962414
2011-07-28 17:00:00,2011-07-28,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,45,423,468,6.148468295917647,214.28571428571428,257.3419588889971,255.44980177114942,284.8026505982492,395.14285714285757,255.45789494827787,381.43185136903367
2011-07-28 18:00:00,2011-07-28,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,55,428,483,6.180016653652572,261.2857142857143,473.8081017755452,466.93724900885576,494.20853438427827,429.2857142857147,466.96625193227476,398.2655169108597
2011-07-28 19:00:00,2011-07-28,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,37,285,322,5.7745515455444085,280.7142857142857,490.0321041337795,482.91968624504426,591.422494724644,376.38095238095275,482.9500834969728,330.3646993635453
2011-07-28 20:00:00,2011-07-28,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,41,229,270,5.598421958998375,297.57142857142856,325.95736738616483,322.8045984312252,498.02153984526893,275.5714285714289,322.8188457444483,270.8285811797762
2011-07-28 21:00:00,2011-07-28,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,31,165,196,5.278114659230517,305.85714285714283,272.0779653060818,270.26402299215613,416.0281769203745,204.33333333333357,270.272845682016,212.1210441757833
2011-07-28 22:00:00,2011-07-28,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,25,149,174,5.159055299214529,309.85714285714283,196.38525668610635,196.37132011496078,321.7697243677397,161.95238095238113,196.37271192050702,169.53455134757377
2011-07-28 23:00:00,2011-07-28,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,28,95,123,4.812184355372417,290.85714285714283,173.58912733941926,174.1118566005748,265.0969781210958,112.90476190476203,174.11099395079077,122.482609866938
2011-07-29 00:00:00,2011-07-29,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,12,45,57,4.04305126783455,232.14285714285714,121.537658578538,123.25555928300288,200.98134539918217,70.85714285714293,123.24965936857119,74.91327825324021
2011-07-29 01:00:00,2011-07-29,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,12,22,34,3.5263605246161616,168.0,54.08611801010936,57.33127779641501,122.85037219158937,33.33333333333338,57.3188857289758,45.257224892782595
2011-07-29 02:00:00,2011-07-29,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,3,10,13,2.5649493574615367,123.85714285714286,30.390389855292018,34.11665638898207,73.75917448429601,11.904761904761925,34.102058459617766,26.85839642510758
2011-07-29 03:00:00,2011-07-29,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,2,9,11,2.3978952727983707,86.85714285714286,8.966984530792091,13.105583281944911,38.18060526960287,3.8095238095238217,13.089041024692682,22.31796438254014
2011-07-29 04:00:00,2011-07-29,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,2,4,6,1.791759469228055,59.714285714285715,6.917789793214889,11.010527916409725,22.807702709800363,0.1428571428571601,10.993934849207973,29.09549672251284
2011-07-29 05:00:00,2011-07-29,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,4,23,27,3.295836866004329,38.714285714285715,1.9109096566692045,6.025052639582048,13.07089364424753,36.47619047619053,6.008132494337382,58.96852578499838
